"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-18","0.00","84","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-19",,"83","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-20",,"81","86","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-21","0.79","81","87","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-22","0.00","83","91","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-23","0.02","82","91",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-24","0.75","80",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-25","1.14","81","89","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-26","1.46","83","92",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-27","0.59","85","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-28","0.00","83",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-29","2.87","83","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-09-30","0.00","84","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-01","0.00","85",,"77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-02","0.00","84","92","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-03","0.00","83","92","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-04","0.00","86","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-05","0.00","83","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-06","0.00","83","92","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-07","0.00","85","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-08",,"83","92","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-09","0.00","85",,"78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-10",,"84","92","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-11","0.16","81","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-12","0.24","83","91","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-13","0.28","85","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-14","0.00","82","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-15","0.08","80",,"78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-16","1.10","79","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-17","0.63","81","89","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-18","0.00","80",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-19","0.00","77","87","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-20","0.00","78","89","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-21","0.00","78","88","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-22","0.00","78","87","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-23","0.00","77","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-24","0.00","75","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-25","0.00","78","87","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-26","0.00","78","88","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-27","0.00","76","88","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-28","0.00","77",,"66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-29","0.00","76","87","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-30","0.00","77","88","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-10-31","0.00","77","88","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-01","0.00","78","87","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-02","0.00","77","89","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-03",,"81","88","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-05","0.00","79","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-06","0.00","78","88","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-07","0.20","75","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-08","0.00","77","87","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-09","0.00","76","89","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-10","0.00","76","88","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-11","0.00","74","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-12","0.00","76","87","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-15","0.00","74","86","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-16","0.00","79","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-17","0.00","78","87","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-18","0.00","79","87","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-19","0.02","76","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-20","0.00","71","82",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-21","0.00","72","84","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-22","0.00","71","86","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-23","0.00","68","86","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-24","0.00","70","85","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-25","0.00","71","83","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-26","0.00","72","82","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-27",,"70","82","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-28","0.00","69","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-29","0.00","67","81","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-11-30","0.00","69","83","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-01","0.00","68","82","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-02","0.00","67","82","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-03","0.00","67","82",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-04","0.00","64","81","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-05","0.00","67","81","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-06","0.00","69",,"58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-07","0.00","68","81","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-08","0.00","69","82","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-09","0.00","70","81","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-10","0.00","66","79","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-11","0.00","65","80","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-12","0.00","67","81","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-13","0.00","70","84",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-14","0.00","70",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-15","0.00","74","86","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-16","0.00","74","87","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-17","0.00","76","88","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-18","0.00","74","87","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-19","0.00","74","85","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-20","0.00","69","81","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-21","0.00","67","79","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-22","0.00","66","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-23","0.00","67","83","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-24","0.00","68",,"55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-25","0.00","69","83","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-26","0.00","71","83","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-27","0.00","72","82","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-28","0.00","74","84",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-29","0.00","65","76",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-30","0.00","63","76",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1985-12-31","0.00","62","75","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-01","0.00","62","74","50"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-02","0.00","61","75","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-03","0.00","61","73","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-04","0.00","59","73","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-05","0.00","60","73","50"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-06","0.00","60","74","49"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-07","0.00","65",,"54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-08","0.00","66","79",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-09","0.00","68","78","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-10","0.00","70","78","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-11","0.00","70","80","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-12","0.00","69","79","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-13","0.00","67","80",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-14","0.00","66","80","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-16","0.00","66","74",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-17","0.00","59",,"53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-18","0.00","62","76","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-19","0.00","63","78","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-20","0.00","64","78","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-21","0.00","66","80","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-22","0.00","68","85","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-23","0.00","67","82","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-24","0.00","70","82","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-25","0.00","68","81","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-26","0.00","68","81","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-27","0.00","68","82","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-28","0.00","72","85","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-29","0.00","72","85","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-30","0.00","74",,"61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-01-31","0.00","75","86","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-01",,"74","83","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-02","0.01","72",,"63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-03","0.00","71","82","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-04","0.00","71","84","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-05","0.00","73","87","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-06","0.00","71","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-07",,"72","82","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-08","0.00","73","86","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-09","0.00","73","86","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-10","0.00","75","88","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-11","0.00","74","84","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-12","0.00","71",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-13","0.00","74","84","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-14",,"76","88","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-15","0.02","69","79",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-16","0.01","71","83","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-17","0.00","70","82","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-18","0.00","68","82","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-19","0.00","69","82","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-20","0.00","69",,"58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-21","0.00","72","85","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-22","0.00","79","90","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-23","0.00","78","91",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-24","0.00","72","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-25","0.00","71","85","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-26","0.00","73",,"59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-27","0.00","73","87","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-02-28","0.00","76","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-01","0.00","74","85","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-02",,"72","80",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-03","0.00","78","88","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-04","0.00","73","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-05","0.00","75","88","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-06","0.00","78","90","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-07","0.00","78","92","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-08","0.00","80","94","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-09","0.00","83","94","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-10","0.00","80","97","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-11","0.00","85","99","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-12","0.00","85","100",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-13","0.00","86","98","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-14","0.00","87","98","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-15",,"85","100",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-16","0.08","83","94","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-17","0.00","77","92","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-18","0.00","82","96","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-19","0.00","82","94","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-20","0.00","84","96","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-21","0.00","80","92","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-22","0.00","83","97","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-23","0.00","85","98","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-24","0.00","86",,"74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-25",,"82","89","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-26","0.02","83","95","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-27","0.00","83","96","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-28","0.00","84","99","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-29","0.00","90","103","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-30",,"91","103","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-03-31","0.28","82","98",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-01","0.16","86","95","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-02","0.00","85","99",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-03","0.00","83","92","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-04","0.00","82","92","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-05",,"79","92",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-06","0.00","84","91","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-07",,"84","94","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-08","0.00","84","93","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-09","0.00","87","99","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-10","0.00","85","96","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-11","0.00","87","96","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-12","0.00","86","96","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-13","0.00","88","100","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-14","0.00","89","103","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-15","0.00","89",,"80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-16","0.00","91","104","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-17",,"87","99","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-18","0.00","86","96","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-19","0.00","86","95","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-20","0.00","86","95","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-21",,"84","97",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-22","0.12","83","93","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-23","0.02","84","94","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-24","0.00","83","92",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-25","0.00","83","97",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-26","0.01","82","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-27","0.00","83",,"67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-28","0.00","83","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-29","0.24","83","98","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-04-30","0.00","81","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-01","0.43","86","94","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-02","0.00","87","95","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-03","0.00","86","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-04",,"81","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-05","0.12","85","94","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-06",,"78","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-07",,"76","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1986-05-08","0.08","83","91","72"
